247671930,6,proc_EventGetCJISData,2025-02-13 15:13:28.807,2025-02-13 15:26:34.997,145004,269,138,539
964198485,6,proc_UnitsClearByUnitIdUpdate,2025-02-13 15:13:33.327,2025-02-13 15:26:12.320,2676296,95582,21115,28
1415676091,6,proc_MonitorEventsGet,2025-02-13 15:15:18.547,2025-02-13 15:21:32.110,156586,17398,12457,9
1028198713,6,proc_UnitsDispatchByUnitIdUpdate,2025-02-13 15:14:27.020,2025-02-13 15:26:29.867,1183017,26289,14952,45
2007678200,6,proc_PrevHistLiveEventsAtSoKey,2025-02-13 15:13:24.950,2025-02-13 15:26:35.030,117833,212,161,554
1511676433,6,proc_MonitorUnitStatusGet,2025-02-13 15:13:31.607,2025-02-13 15:26:30.177,102202,611,598,167
4195065,6,proc_RemarkReviewedByUpdate,2025-02-13 15:13:31.417,2025-02-13 15:26:35.873,8010285,68463,7222,117
667149422,4,sp_sysmail_activate,2025-02-13 20:11:56.980,2025-02-13 20:11:57.143,134479,67239,2741,2
1124199055,6,proc_UnitsEnrouteByUnitIdUpdate,2025-02-13 15:14:27.387,2025-02-13 15:26:29.900,525765,11949,25231,44
812581983,6,proc_MiCADPersonSearchGet,2025-02-13 15:16:37.410,2025-02-13 15:24:56.290,83671,27890,24565,3
932198371,6,proc_UnitsArriveByUnitIdUpdate,2025-02-13 15:13:47.480,2025-02-13 15:26:29.970,15150846,360734,14502,42
836198029,6,proc_TimerUnitRemove,2025-02-13 15:13:24.187,2025-02-13 15:26:30.050,468799,3720,309,126
327672215,6,proc_EventHasRapidSOS,2025-02-13 15:13:28.920,2025-02-13 15:26:35.030,97659,181,114,539
1460200252,6,proc_UserMessageInsert,2025-02-13 15:13:41.670,2025-02-13 15:25:56.020,921753,21436,19733,43
311672158,6,proc_EventGetVehicles,2025-02-13 15:13:28.863,2025-02-13 15:26:35.000,102982,191,136,539
484196775,6,proc_TerminalInfoUpdateAndReturn,2025-02-13 15:13:31.580,2025-02-13 15:25:38.360,178467,8498,7858,21
500196832,6,proc_TerminalMnemonicExists,2025-02-13 15:13:25.697,2025-02-13 15:26:24.060,48385,353,389,137
231671873,6,proc_EventGetCafeCases,2025-02-13 15:13:28.797,2025-02-13 15:26:34.997,54318,100,70,539
295672101,6,proc_EventGetIncidentCmd,2025-02-13 15:13:28.910,2025-02-13 15:26:35.000,74098,137,82,539
167671645,6,proc_EventCreate,2025-02-13 15:14:05.213,2025-02-13 15:26:27.833,504494,14414,5942,35
1362103893,4,sp_enum_sqlagent_subsystems_internal,2025-02-13 20:11:57.143,2025-02-13 20:11:57.173,74165,74165,74165,1
820197972,6,proc_TimerUnitInsert,2025-02-13 15:14:27.373,2025-02-13 15:26:08.270,392163,10893,3685,36
1300199682,6,proc_UnitsPreEmptByUnitIdUpdate,2025-02-13 15:14:16.950,2025-02-13 15:26:27.823,236553,21504,70908,11
1115151018,6,proc_ActiveUserDelete,2025-02-13 15:13:32.850,2025-02-13 15:22:56.770,235867,29483,12906,8
1099150961,6,proc_ActiveUserConnectedUpdate,2025-02-13 15:13:31.530,2025-02-13 15:26:34.900,4549638,84252,7839,54
1760725325,6,proc_GetAssignedUnits,2025-02-13 15:13:34.050,2025-02-13 15:19:04.620,81683,40841,4817,2
270624007,4,sp_help_alert,2025-02-13 20:11:58.347,2025-02-13 20:11:58.423,27793,27793,27793,1
2027154267,6,proc_CommandEVM,2025-02-13 15:15:18.883,2025-02-13 15:25:40.747,252943,14052,5393,18
1296723672,6,proc_FindIntersection,2025-02-13 15:22:25.333,2025-02-13 15:25:50.180,309099,154549,286069,2
935674381,6,proc_GetXCADIncidentData,2025-02-13 15:14:07.477,2025-02-13 15:26:10.227,22523,3753,2787,6
1979154096,6,proc_CJISDataInsert,2025-02-13 15:15:16.497,2025-02-13 15:26:22.367,301557,13707,25405,22
1152723159,6,proc_GetCommunities,2025-02-13 15:13:25.077,2025-02-13 15:26:25.013,20147,428,409,47
571149080,4,sp_readrequest,2025-02-13 20:11:57.927,2025-02-13 20:11:58.007,682540323,227513441,82509892,3
2107154552,6,proc_CommandUSR,2025-02-13 15:15:19.197,2025-02-13 15:25:39.040,18315,4578,3253,4
2071678428,6,proc_RapidSOSLEIPointInsert,2025-02-13 15:15:12.607,2025-02-13 15:24:28.690,392006,7396,3023,53
1657772963,6,proc_UnitAndSOKeyJurisdictionInfoGet,2025-02-13 15:14:17.047,2025-02-13 15:26:27.927,21372,474,423,45
1673773020,6,proc_ZoneIdFromAgencyRegionZoneGet,2025-02-13 15:14:17.070,2025-02-13 15:26:27.933,18060,316,257,57
1383675977,6,proc_MonitorEventGet,2025-02-13 15:14:05.280,2025-02-13 15:26:27.910,17866,244,254,73
1332199796,6,proc_UnitStatusBroadcastGet,2025-02-13 15:13:33.113,2025-02-13 15:26:30.413,17646,767,813,23
1668200993,6,proc_ValidateOsCodesToUnits,2025-02-13 15:13:59.677,2025-02-13 15:21:19.050,22972,7657,5727,3
839674039,6,proc_GetEventDetailsFromRadioId,2025-02-13 15:13:32.933,2025-02-13 15:26:12.240,21769,725,495,30
1095674951,6,proc_LocationHazardsGet,2025-02-13 15:15:03.227,2025-02-13 15:20:22.030,21466,10733,6025,2
535672956,6,proc_EventTypesGetAll,2025-02-13 15:20:00.913,2025-02-13 15:23:15.443,28028,9342,11234,3
900198257,6,proc_UnitsArriveAtByUnitIdUpdate,2025-02-13 15:13:33.067,2025-02-13 15:25:22.030,93468,15578,11418,6
788197858,6,proc_TimerTransmitReady,2025-02-13 15:13:32.690,2025-02-13 15:26:37.387,99501,2618,5492,38
1748201278,6,proc_ValidateTransferRegionsAndTerminal,2025-02-13 15:15:18.467,2025-02-13 15:21:32.037,13588,3397,2866,4
562101043,4,sp_sqlagent_get_startup_info,2025-02-13 20:11:57.000,2025-02-13 20:11:57.010,13390,13390,13390,1
1156199169,6,proc_UnitsEnrouteToByUnitIdUpdate,2025-02-13 15:13:32.000,2025-02-13 15:25:43.797,127527,21254,6639,6
1956202019,6,proc_ZonesGetAll,2025-02-13 15:20:01.040,2025-02-13 15:23:15.763,15634,5211,8703,3
274100017,4,sp_verify_subsystems,2025-02-13 20:11:57.177,2025-02-13 20:11:57.203,25843,25843,25843,1
651149365,4,sp_ExternalMailQueueListener,2025-02-13 20:11:58.440,2025-02-13 20:11:58.493,20606,5151,329,4
1277247605,6,proc_CreateEventNbr,2025-02-13 15:14:05.217,2025-02-13 15:26:27.833,10631,303,280,35
1211151360,6,proc_AgenciesRegionsZonesGetAll,2025-02-13 15:20:01.103,2025-02-13 15:23:15.843,9991,3330,3168,3
2020202247,6,proc_EventLinkSelectAndUpsert,2025-02-13 15:21:21.133,2025-02-13 15:21:21.177,16836,16836,16836,1
635149308,4,sp_send_dbmail,2025-02-13 15:13:26.730,2025-02-13 15:13:26.777,10837,10837,10837,1
1131151075,6,proc_ActiveUserValidateActivate,2025-02-13 15:16:30.567,2025-02-13 15:23:15.330,54241,13560,23449,4
523148909,4,sp_ProcessResponse,2025-02-13 20:11:58.410,2025-02-13 20:11:58.423,11531,5765,9504,2
1463676262,6,proc_MonitorResponsibleRegionTerminalUpdate,2025-02-13 15:15:18.497,2025-02-13 15:21:32.043,30392,7598,6646,4
740197687,6,proc_TimerEventRemove,2025-02-13 15:14:27.367,2025-02-13 15:26:08.263,11564,462,234,25
452196661,6,proc_TerminalInfoIPUpdate,2025-02-13 15:15:34.627,2025-02-13 15:25:34.660,8683,1085,942,8
2066106401,4,sp_sqlagent_refresh_job,2025-02-13 20:11:58.087,2025-02-13 20:11:58.130,22273,22273,22273,1
896722247,6,proc_FindAddress,2025-02-13 15:14:49.580,2025-02-13 15:23:40.823,58040,11608,14769,5
2119678599,6,proc_RegionCodesResponsibleTermCodesGet,2025-02-13 15:13:28.710,2025-02-13 15:25:38.303,8349,379,271,22
1563152614,6,proc_AniAliMessageInsert,2025-02-13 15:13:24.600,2025-02-13 15:24:49.223,97192,6479,9442,15
994102582,4,sp_get_sqlagent_properties,2025-02-13 15:18:20.050,2025-02-13 15:18:20.053,10220,10220,10220,1
1604200765,6,proc_ValidateDispositionCodes,2025-02-13 15:13:33.257,2025-02-13 15:26:12.313,13842,576,300,24
599673184,6,proc_EventVehicleUpsert,2025-02-13 15:18:46.083,2025-02-13 15:24:16.793,91967,13138,5817,7
1236199454,6,proc_UnitsInServiceByUnitIdUpdate,2025-02-13 15:14:27.683,2025-02-13 15:20:10.917,55683,18561,10638,3
871674153,6,proc_GetEventPrimaryRadioId,2025-02-13 15:13:33.143,2025-02-13 15:26:12.277,6647,229,200,29
36195179,6,proc_RemarksUnreadGet,2025-02-13 15:20:00.903,2025-02-13 15:23:15.423,6468,2156,2127,3
1556200594,6,proc_UserSettingsGet,2025-02-13 15:13:31.530,2025-02-13 15:25:38.297,59847,2493,2028,24
2146106686,4,sp_sqlagent_update_jobactivity_next_scheduled_date,2025-02-13 20:11:58.210,2025-02-13 20:11:58.337,53471,2546,2391,21
1593772735,6,proc_AgencyRegionZoneByZoneIdGet,2025-02-13 15:13:33.207,2025-02-13 15:26:12.307,5588,192,141,29
804197915,6,proc_TimerTransmitUnitGet,2025-02-13 15:14:40.033,2025-02-13 15:26:37.397,5398,415,345,13
1188199283,6,proc_UnitsEventPrimaryUpdate,2025-02-13 15:23:22.287,2025-02-13 15:23:22.330,17433,17433,17433,1
1147151132,6,proc_AddEventCasenbr,2025-02-13 15:14:07.953,2025-02-13 15:26:10.277,40633,8126,522,5
1924201905,6,proc_VerifySOKey,2025-02-13 15:13:24.933,2025-02-13 15:26:31.683,4958,127,103,39
1431676148,6,proc_MonitorEventsRegionsGet,2025-02-13 15:15:18.553,2025-02-13 15:21:32.110,9833,1229,326,8
1527676490,6,proc_MonitorUnitStatusRegionsGet,2025-02-13 15:15:18.547,2025-02-13 15:21:32.110,21030,2628,404,8
1268199568,6,proc_UnitsOutOfServiceByUnitIdUpdate,2025-02-13 15:13:59.707,2025-02-13 15:21:19.060,41101,13700,7955,3
203147769,4,sysmail_help_admin_account_sp,2025-02-13 20:11:58.023,2025-02-13 20:11:58.060,4270,1423,306,3
395148453,4,sysmail_logmailevent_sp,2025-02-13 20:11:57.900,2025-02-13 15:23:26.920,8904,2226,1482,4
724197630,6,proc_TimerEventInsert,2025-02-13 15:19:10.237,2025-02-13 15:25:21.953,43157,10789,11115,4
1044198770,6,proc_UnitsDispatchJsonListUpdate,2025-02-13 15:15:26.543,2025-02-13 15:15:26.583,15880,15880,15880,1
1245247491,6,proc_CallGuideGetByAgency,2025-02-13 15:20:01.057,2025-02-13 15:23:15.817,35142,11714,366,3
663673412,6,proc_FindCommonNameAddress,2025-02-13 15:13:52.510,2025-02-13 15:23:40.570,15227,5075,6712,3
1620200822,6,proc_ValidateEventAssociations,2025-02-13 15:16:18.260,2025-02-13 15:19:36.080,3666,1833,1997,2
343672272,6,proc_EventHoldUpdate,2025-02-13 15:19:10.180,2025-02-13 15:25:21.767,39389,9847,18896,4
1501248403,6,proc_ResourceValidationDataGet,2025-02-13 15:19:58.027,2025-02-13 15:19:58.040,3305,3305,3305,1
75147313,4,sysmail_help_profile_sp,2025-02-13 20:11:58.040,2025-02-13 20:11:58.043,3209,3209,3209,1
388196433,6,proc_StatesGetAll,2025-02-13 15:17:26.420,2025-02-13 15:26:27.753,4722,295,120,16
68195293,6,proc_ResourceLogoff,2025-02-13 15:16:11.047,2025-02-13 15:16:11.063,10759,10759,10759,1
1764201335,6,proc_ValidateUnitsCoverage,2025-02-13 15:13:32.730,2025-02-13 15:22:56.733,2833,404,311,7
468196718,6,proc_TerminalInformationGet,2025-02-13 15:16:30.550,2025-02-13 15:23:15.290,17287,4321,731,4
1652200936,6,proc_ValidateEventType,2025-02-13 15:17:26.410,2025-02-13 15:26:27.747,2768,125,106,22
507148852,4,sp_SendMailQueues,2025-02-13 15:13:26.800,2025-02-13 15:13:26.800,2647,2647,2647,1
1636200879,6,proc_ValidateEventForDeleteHold,2025-02-13 15:15:15.343,2025-02-13 15:25:21.683,2534,506,473,5
1479676319,6,proc_MonitorUnitStatusDeleteUpdate,2025-02-13 15:21:14.023,2025-02-13 15:21:14.057,35969,35969,35969,1
1197247320,6,proc_FindAddress,2025-02-13 15:23:41.900,2025-02-13 15:23:41.900,4301,4301,4301,1
